idmng,hh_trimestre,superviseur,dr,cons,num_men,statut,tirage,ech_adresse,nb_eligible,completude_menage
0212030100060001001,2025T1,SP0116,021203010006,00010,01,COMPLET,Tiré,A L'ENTRÉE,,ménage et individus complet
0212030100020004001,2025T1,SP0116,021203010002,00040,01,COMPLET,Remplaçant,FACE,,ménage et individus complet
0212030100020003001,2025T1,SP0116,021203010002,00030,01,COMPLET,Tiré,A L'ENTRÉE,,ménage et individus complet
0212030100060004402,2025T1,SP0116,021203010006,00044,02,COMPLET,Tiré,A DROITE,,ménage et individus complet
0232010200040000401,2025T1,SP0116,023201020004,00004,01,COMPLET,Tiré,MPACK BRIGADIER,,ménage et individus complet
0231010001430006301,2025T1,SP0116,023101000143,00063,01,COMPLET,Tiré,NEMA2,,ménage et individus complet
0231010000120004001,2025T1,SP0116,023101000012,00040,01,COMPLET,Tiré,SOUCOUPAPAYE,,ménage et individus complet
0231010001430003501,2025T1,SP0116,023101000143,00035,01,COMPLET,Tiré,NEMA,,ménage et individus complet
0231010001800005301,2025T1,SP0116,023101000180,00053,01,COMPLET,Tiré,A DROITE,,ménage et individus complet
0212030100060002301,2025T1,SP0116,021203010006,00023,01,COMPLET,Tiré,COUBANAO BAH,,ménage et individus complet
0212030100060005902,2025T1,SP0116,021203010006,00059,02,COMPLET,Tiré,COUBANAO,,ménage et individus complet
0212030100020002601,2025T1,SP0116,021203010002,00026,01,COMPLET,Tiré,A L'ENTRÉE,,ménage et individus complet
0212020400080001301,2025T1,SP0116,021202040008,00013,01,COMPLET,Tiré,DJATOCK,,ménage et individus complet
0212030100060013001,2025T1,SP0116,021203010006,00130,01,COMPLET,Tiré,XXXXX Supprimer : concession non existant.,,ménage et individus complet
0231010002200004801,2025T1,SP0116,023101000220,00048,01,COMPLET,Tiré,KANDE SIBINK,,ménage et individus complet
0232010200040006101,2025T1,SP0116,023201020004,00061,01,COMPLET,Tiré,DRAMECOUNDA,,ménage et individus complet
0232010200040006402,2025T1,SP0116,023201020004,00064,02,COMPLET,Tiré,Derriere,,ménage et individus complet
0212030100020001901,2025T1,SP0116,021203010002,00019,01,COMPLET,Tiré,A L'ENTRÉE,,ménage et individus complet
0212030100020000301,2025T1,SP0116,021203010002,00003,01,COMPLET,Tiré,BOULINDIEN,,ménage et individus complet
0231010001430004001,2025T1,SP0116,023101000143,00040,01,COMPLET,Tiré,NEMA,,ménage et individus complet
0212030100060000201,2025T1,SP0116,021203010006,00002,01,COMPLET,Tiré,A L'ENTRÉE,,ménage et individus complet
0232010200040005701,2025T1,SP0116,023201020004,00057,01,COMPLET,Tiré,MPACK BRIGADIER,,ménage et individus complet
0232010200040001601,2025T1,SP0116,023201020004,00016,01,COMPLET,Tiré,MPACK BRIGADIER,,ménage et individus complet
0232010200040010301,2025T1,SP0116,023201020004,00103,01,COMPLET,Tiré,MPACK BRIGADIER,,ménage et individus complet
0232010200040004401,2025T1,SP0116,023201020004,00044,01,COMPLET,Tiré,MPACK BRIGADIER,,ménage et individus complet
0212030100020006201,2025T1,SP0116,021203010002,00062,01,COMPLET,Tiré,EN FACE,,ménage et individus complet
0212030100020003401,2025T1,SP0116,021203010002,00034,01,COMPLET,Tiré,A L'ENTRÉE,,ménage et individus complet
0231010000120006803,2025T1,SP0116,023101000012,00068,03,COMPLET,Tiré,HAUT GAUCHE,,ménage et individus complet
0212030100060003201,2025T1,SP0116,021203010006,00032,01,COMPLET,Remplaçant,FACE,,ménage et individus complet
0411020000250001701,2025T1,SP0111,041102000025,00017,01,COMPLET,Tiré,GAE II,,ménage et individus complet
0412020100500006401,2025T1,SP0111,041202010050,00064,01,COMPLET,Tiré,RONE EL DEBOUBACK 1,,ménage et individus complet
0431010001070006002,2025T1,SP0111,043101000107,00060,02,N'existe plu,Tiré,HLM RDC N80         UPT72182d89-a20b-4fb2-ac0a-62e281283524,,
0421020000220007301,2025T1,SP0111,042102000022,00073,01,COMPLET,Tiré,DAROU SALAM,,ménage et individus complet
0432010200110004901,2025T1,SP0111,043201020011,00049,01,COMPLET,Tiré,KEUR SEA,,ménage et individus complet
0412010200290013701,2025T1,SP0111,041201020029,00137,01,COMPLET,Tiré,bokhol,,ménage et individus complet
0411020000250006203,2025T1,SP0111,041102000025,00062,03,COMPLET,Tiré,GAE II,,ménage et individus complet
0431010001070012001,2025T1,SP0111,043101000107,00120,01,COMPLET,Remplaçant,HLM CITE LAMINE,,ménage et individus complet
0432010200110004001,2025T1,SP0111,043201020011,00040,01,COMPLET,Tiré,KEUR SEA,,ménage et individus complet
0431010002320005001,2025T1,SP0111,043101000232,00050,01,COMPLET,Tiré,cité niakh,,ménage et individus complet
0431010002320008302,2025T1,SP0111,043101000232,00083,02,COMPLET,Tiré,cite niakh,,ménage et individus complet
0432010200110001301,2025T1,SP0111,043201020011,00013,01,COMPLET,Tiré,KEUR SEA,,ménage et individus complet
0411020000250005801,2025T1,SP0111,041102000025,00058,01,COMPLET,Tiré,GAE II,,ménage et individus complet
0431010001640004301,2025T1,SP0111,043101000164,00043,01,COMPLET,Tiré,PIKINE 700          UP,,ménage et individus complet
0431010001070010501,2025T1,SP0111,043101000107,00105,01,COMPLET,Tiré,HLM,,ménage et individus complet
0431010001070004202,2025T1,SP0111,043101000107,00042,02,Déménagé,Tiré,1ER ETAGE EN FACE   UPTcaf4bf42-4fcb-4414-8c83-371819ca7d04,,
0431010002320004601,2025T1,SP0111,043101000232,00046,01,COMPLET,Tiré,cité niakh,,ménage et individus complet
0411020000250008505,2025T1,SP0111,041102000025,00085,05,COMPLET,Tiré,GAE II,,ménage et individus complet
0412020100500003901,2025T1,SP0111,041202010050,00039,01,COMPLET,Tiré,RONE EL DEBOUBACK 1,,ménage et individus complet
0411020000250007601,2025T1,SP0111,041102000025,00076,01,COMPLET,Tiré,GAE II,,ménage et individus complet
0411020000250002502,2025T1,SP0111,041102000025,00025,02,COMPLET,Tiré,GAE II,,ménage et individus complet
0431010002320009201,2025T1,SP0111,043101000232,00092,01,COMPLET,Tiré,cité niakh,,ménage et individus complet
0431010001070002002,2025T1,SP0111,043101000107,00020,02,COMPLET,Tiré,HLM,,ménage et individus complet
0411020000250004701,2025T1,SP0111,041102000025,00047,01,COMPLET,Tiré,GAE II,,ménage et individus complet
0432010200110000701,2025T1,SP0111,043201020011,00007,01,COMPLET,Tiré,KEUR SEA,,ménage et individus complet
0432010200110004705,2025T1,SP0111,043201020011,00047,05,COMPLET,Tiré,KEUR SEA,,ménage et individus complet
0432010200110002501,2025T1,SP0111,043201020011,00025,01,COMPLET,Tiré,KEUR SEA,,ménage et individus complet
0411020000250008204,2025T1,SP0111,041102000025,00082,04,COMPLET,Tiré,GAE II,,ménage et individus complet
0432010200110001502,2025T1,SP0111,043201020011,00015,02,COMPLET,Tiré,KEUR SEA,,ménage et individus complet
0432010200110003101,2025T1,SP0111,043201020011,00031,01,COMPLET,Tiré,KEUR SEA,,ménage et individus complet
0431010001070006701,2025T1,SP0111,043101000107,00067,01,COMPLET,Remplaçant,HLM N75,,ménage et individus complet
1132010100080003101,2025T1,SP0110,113201010008,00031,01,COMPLET,Tiré,NGUIR,,ménage et individus complet
1111020000150000402,2025T1,SP0110,111102000015,00004,02,COMPLET,Tiré,Moderne 1,,ménage et individus complet
1132010100080004901,2025T1,SP0110,113201010008,00049,01,COMPLET,Tiré,NDIAYENE LATHIE,,ménage et individus complet
1122010500080001501,2025T1,SP0110,112201050008,00015,01,COMPLET,Tiré,odebere,,ménage et individus complet
1112010400070007501,2025T1,SP0110,111201040007,00075,01,PARTIEL,Remplaçant,0,,
1132010300700001401,2025T1,SP0110,113201030070,00014,01,COMPLET,Tiré,THIAPATOWOL,,ménage et individus complet
1132010100080005601,2025T1,SP0110,113201010008,00056,01,COMPLET,Tiré,DIAYENE LATHE,,ménage et individus complet
1132010100080005302,2025T1,SP0110,113201010008,00053,02,COMPLET,Remplaçant,DIAYEN WOLOF,,ménage et individus complet
1122010500080003801,2025T1,SP0110,112201050008,00038,01,COMPLET,Tiré,CITE POSTE,,ménage et individus complet
1132010100080000801,2025T1,SP0110,113201010008,00008,01,COMPLET,Remplaçant,GURDUI LATHIE,,ménage et individus complet
1122010500080004601,2025T1,SP0110,112201050008,00046,01,COMPLET,Tiré,CITE POSTE,,ménage et individus complet
1132010100080005103,2025T1,SP0110,113201010008,00051,03,COMPLET,Tiré,NDIAYENE LATHIE,,ménage et individus complet
1132010100080004001,2025T1,SP0110,113201010008,00040,01,COMPLET,Tiré,GUIRDE LATHIE,,ménage et individus complet
1122010500080005302,2025T1,SP0110,112201050008,00053,02,COMPLET,Tiré,CITE POSTE,,ménage et individus complet
1132010300700003601,2025T1,SP0110,113201030070,00036,01,COMPLET,Tiré,LOUGUI GNIBY,,ménage et individus complet
1111010000130004103,2025T1,SP0110,111101000013,00041,03,COMPLET,Remplaçant,THAIDE,,ménage et individus complet
1132010300700002101,2025T1,SP0110,113201030070,00021,01,Non affecté,Remplaçant,LOUGUI GNIBY,,
1122020100190001401,2025T1,SP0110,112202010019,00014,01,COMPLET,Tiré,NGANO,,ménage et individus complet
1111020000150007105,2025T1,SP0110,111102000015,00071,05,COMPLET,Tiré,cité moderne I,,ménage et individus complet
113201030070N001101,2025T1,SP0110,113201030070,N0011,01,COMPLET,Tiré,thiapatoki,,ménage et individus complet
1111020000150001104,2025T1,SP0110,111102000015,00011,04,COMPLET,Tiré,MODERNE1,,ménage et individus complet
1111020000150002302,2025T1,SP0110,111102000015,00023,02,COMPLET,Remplaçant,MODERNE 1,,ménage et individus complet
1122010500080002701,2025T1,SP0110,112201050008,00027,01,COMPLET,Tiré,CITE POSTE,,ménage et individus complet
1122020100190000901,2025T1,SP0110,112202010019,00009,01,COMPLET,Tiré,NGANO,,ménage et individus complet
1122010500080000801,2025T1,SP0110,112201050008,00008,01,COMPLET,Tiré,CITE POSTE,,ménage et individus complet
1122010500080005801,2025T1,SP0110,112201050008,00058,01,COMPLET,Tiré,CITEPOSTE,,ménage et individus complet
1122010500080003101,2025T1,SP0110,112201050008,00031,01,COMPLET,Tiré,odobere,,ménage et individus complet
1132010100080001601,2025T1,SP0110,113201010008,00016,01,COMPLET,Tiré,GUIRDE,,ménage et individus complet
1132010100080002601,2025T1,SP0110,113201010008,00026,01,COMPLET,Remplaçant,GIRDE LATHIE,,ménage et individus complet
1132010300700003903,2025T1,SP0110,113201030070,00039,03,COMPLET,Tiré,KATANE,,ménage et individus complet
113201030070N002002,2025T1,SP0110,113201030070,N0020,02,COMPLET,Tiré,THIAPATOWOL,,ménage et individus complet
113201030070N001701,2025T1,SP0110,113201030070,N0017,01,Affecté,Tiré,KATANE,,
1111020000150006501,2025T1,SP0110,111102000015,00065,01,COMPLET,Tiré,MODERNE 1,,ménage et individus complet
1132010100080000501,2025T1,SP0110,113201010008,00005,01,COMPLET,Tiré,GUIRDE LATHI,,ménage et individus complet
1132010100080001703,2025T1,SP0110,113201010008,00017,03,COMPLET,Tiré,GURDUI LATHIE,,ménage et individus complet
1132010300700008201,2025T1,SP0110,113201030070,00082,01,COMPLET,Tiré,MBELONE,,ménage et individus complet
1132010300700000801,2025T1,SP0110,113201030070,00008,01,COMPLET,Remplaçant,toupel halaye,,ménage et individus complet
1132010300700004405,2025T1,SP0110,113201030070,00044,05,COMPLET,Tiré,KATANA,,ménage et individus complet
1132010100080000201,2025T1,SP0110,113201010008,00002,01,COMPLET,Tiré,GUIRDE LATHI,,ménage et individus complet
1132010300700004301,2025T1,SP0110,113201030070,00043,01,COMPLET,Remplaçant,KATANE,,ménage et individus complet
1132010100080001301,2025T1,SP0110,113201010008,00013,01,COMPLET,Tiré,Nguirde Lathie,,ménage et individus complet
1111010000130004902,2025T1,SP0110,111101000013,00049,02,COMPLET,Tiré,Soubalo,,ménage et individus complet
1132010100080002301,2025T1,SP0110,113201010008,00023,01,COMPLET,Tiré,GUIRDE LATHIE,,ménage et individus complet
1122010500080003601,2025T1,SP0110,112201050008,00036,01,COMPLET,Tiré,CITE POSTE,,ménage et individus complet
1111020000150006803,2025T1,SP0110,111102000015,00068,03,COMPLET,Tiré,cité moderne I,,ménage et individus complet
1122010500080000301,2025T1,SP0110,112201050008,00003,01,COMPLET,Tiré,CITE POSTE,,ménage et individus complet
113201030070N001601,2025T1,SP0110,113201030070,N0016,01,COMPLET,Tiré,LOUGUI GNIBI,,ménage et individus complet
111102000015fa2620c,2025T1,SP0110,111102000015,fa262,0c,COMPLET,Copté,Moderne 1,,ménage et individus complet
1111010000130005101,2025T1,SP0110,111101000013,00051,01,COMPLET,Tiré,soubalo,,ménage et individus complet
1122010500080005403,2025T1,SP0110,112201050008,00054,03,COMPLET,Tiré,CITE POSTE,,ménage et individus complet
1132010100080006301,2025T1,SP0110,113201010008,00063,01,COMPLET,Tiré,WENDOU DIABY,,ménage et individus complet
1111010000130005401,2025T1,SP0110,111101000013,00054,01,COMPLET,Tiré,soubalo,,ménage et individus complet
1132010100080002101,2025T1,SP0110,113201010008,00021,01,COMPLET,Tiré,GUIRDE,,ménage et individus complet
1132010300700007103,2025T1,SP0110,113201030070,00071,03,COMPLET,Tiré,TOUBEL,,ménage et individus complet
1132010100080001003,2025T1,SP0110,113201010008,00010,03,COMPLET,Tiré,GUIRDE,,ménage et individus complet
1111010000130002001,2025T1,SP0110,111101000013,00020,01,COMPLET,Tiré,soubalo,,ménage et individus complet
1132010300700007402,2025T1,SP0110,113201030070,00074,02,COMPLET,Tiré,TOUBEL,,ménage et individus complet
1122010500080001801,2025T1,SP0110,112201050008,00018,01,COMPLET,Tiré,CITE POSTE,,ménage et individus complet
1111010000130002201,2025T1,SP0110,111101000013,00022,01,COMPLET,Remplaçant,THAIDE,,ménage et individus complet
1111010000130005701,2025T1,SP0110,111101000013,00057,01,COMPLET,Remplaçant,THAIDE,,ménage et individus complet
1111020000150005612,2025T1,SP0110,111102000015,00056,12,COMPLET,Remplaçant,Cité Moderne1,,ménage et individus complet
1132010300700006601,2025T1,SP0110,113201030070,00066,01,COMPLET,Tiré,KATANE,,ménage et individus complet
1132010300700007801,2025T1,SP0110,113201030070,00078,01,COMPLET,Tiré,KATANE,,ménage et individus complet
1132010100080004301,2025T1,SP0110,113201010008,00043,01,COMPLET,Tiré,NGUIR,,ménage et individus complet
1111020000151e98120,2025T1,SP0110,111102000015,1e981,20,COMPLET,Copté,Moderne 2,,ménage et individus complet
1112010400070005101,2025T1,SP0110,111201040007,00051,01,COMPLET,Remplaçant,NGUIDJILONE,,ménage et individus complet
1132010300700003201,2025T1,SP0110,113201030070,00032,01,COMPLET,Tiré,LOUGUI GNIBI,,ménage et individus complet
1111020000150007402,2025T1,SP0110,111102000015,00074,02,COMPLET,Remplaçant,Moderne1,,ménage et individus complet
1132010300700006001,2025T1,SP0110,113201030070,00060,01,COMPLET,Tiré,KATANE,,ménage et individus complet
1132010300700005501,2025T1,SP0110,113201030070,00055,01,COMPLET,Tiré,KATANE,,ménage et individus complet
1132010300700006901,2025T1,SP0110,113201030070,00069,01,COMPLET,Tiré,TOUBEL YALABE,,ménage et individus complet
1112010400070002102,2025T1,SP0110,111201040007,00021,02,PARTIEL,Remplaçant,GUIDJILONE LODDJO,,
0812020100200008601,2025T1,SP0109,081202010020,00086,01,COMPLET,Tiré,Ndangour,,ménage et individus complet
0812020400130007601,2025T1,SP0109,081202040013,00076,01,COMPLET,Tiré,APPARTEMENT EN FACE,,ménage et individus complet
0811010000030009001,2025T1,SP0109,081101000003,00090,01,COMPLET,Tiré,MBASSINE,,ménage et individus complet
0821010000180015401,2025T1,SP0109,082101000018,00154,01,COMPLET,Tiré,DVF DIALLOU RAYE,,ménage et individus complet
0812030400130007101,2025T1,SP0109,081203040013,00071,01,COMPLET,Tiré,BELEHOR,,ménage et individus complet
0812020400130003701,2025T1,SP0109,081202040013,00037,01,COMPLET,Tiré,MBEDIENE,,ménage et individus complet
0811010000030003101,2025T1,SP0109,081101000003,00031,01,COMPLET,Tiré,MBASSINE,,ménage et individus complet
0832020200080007101,2025T1,SP0109,083202020008,00071,01,COMPLET,Tiré,TOUTE LA CONCESSION,,ménage et individus complet
0812030400130004502,2025T1,SP0109,081203040013,00045,02,COMPLET,Tiré,BELAHOR,,ménage et individus complet
0832030400150001901,2025T1,SP0109,083203040015,00019,01,COMPLET,Tiré,KHALIL NAAR,,ménage et individus complet
0812020100200006903,2025T1,SP0109,081202010020,00069,03,COMPLET,Tiré,AU FOND,,ménage et individus complet
0832020200080007501,2025T1,SP0109,083202020008,00075,01,COMPLET,Tiré,Mbodjiene,,ménage et individus complet
0812020100200005501,2025T1,SP0109,081202010020,00055,01,COMPLET,Tiré,a droite de la concession,,ménage et individus complet
0811010000030000701,2025T1,SP0109,081101000003,00007,01,COMPLET,Tiré,MBASSINE,,ménage et individus complet
0812020100200000501,2025T1,SP0109,081202010020,00005,01,COMPLET,Tiré,PORANE DIENG,,ménage et individus complet
0812020400130003403,2025T1,SP0109,081202040013,00034,03,COMPLET,Tiré,MBEDIENE,,ménage et individus complet
0832020200080001701,2025T1,SP0109,083202020008,00017,01,COMPLET,Tiré,NDIMBE MBODJENNE,,ménage et individus complet
0832020200080009401,2025T1,SP0109,083202020008,00094,01,COMPLET,Tiré,MBODJIENE,,ménage et individus complet
0812020100200006401,2025T1,SP0109,081202010020,00064,01,COMPLET,Tiré,TOUTE LA CONCESSION,,ménage et individus complet
0832020200080004401,2025T1,SP0109,083202020008,00044,01,COMPLET,Tiré,TOUTE LA CONCESSION,,ménage et individus complet
083203040015F000201,2025T1,SP0109,083203040015,F0002,01,COMPLET,Tiré,Villlage,,ménage et individus complet
0812010200380002499,2025T1,SP0109,081201020038,00024,99,COMPLET,Tiré,DAROU NAYIME,,ménage et individus complet
0812010100120000201,2025T1,SP0109,081201010012,00002,01,COMPLET,Tiré,DAROU MARNANE,,ménage et individus complet
0832020200080000601,2025T1,SP0109,083202020008,00006,01,COMPLET,Tiré,NDIMBE MBODJENNE,,ménage et individus complet
0812020100200002701,2025T1,SP0109,081202010020,00027,01,COMPLET,Tiré,KORAME,,ménage et individus complet
0832020200080004801,2025T1,SP0109,083202020008,00048,01,COMPLET,Tiré,TOUTE LA CONCESSION,,ménage et individus complet
0812020400130008401,2025T1,SP0109,081202040013,00084,01,COMPLET,Remplaçant,MBEDIENE,,ménage et individus complet
0832020200080007504,2025T1,SP0109,083202020008,00075,04,COMPLET,Tiré,NDIMB BODJIEN,,ménage et individus complet
0812010100120000901,2025T1,SP0109,081201010012,00009,01,COMPLET,Tiré,DAROU MARNANE,,ménage et individus complet
0832030400150001001,2025T1,SP0109,083203040015,00010,01,COMPLET,Tiré,KEUR ABDOU SAMB,,ménage et individus complet
0812020400130002501,2025T1,SP0109,081202040013,00025,01,COMPLET,Tiré,MBEDIENE,,ménage et individus complet
0832030400150000501,2025T1,SP0109,083203040015,00005,01,COMPLET,Tiré,KEUR ABDOU SAMBA,,ménage et individus complet
